TIMESTAMP,RECORD,BattV_Min,PTemp_Avg,Global_Avg,Difusa_Avg,Directa_Avg
2017-07-04 00:00:00,2,11.93,14.05,0.25516328708644603,0.0895661764705882,1297.0
2017-07-04 01:00:00,3,11.93,14.72,-0.0775069370330843,-0.128607843137255,1544.0
2017-07-04 02:00:00,4,11.93,14.92,-0.548644610458912,-0.6223700980392161,1389.0
2017-07-04 03:00:00,5,11.93,14.41,-0.698433297758805,-0.814133578431372,1064.0
2017-07-04 04:00:00,6,11.92,14.04,-0.562578441835646,-0.808392156862745,904.0
2017-07-04 05:00:00,7,11.92,14.02,-0.347474919957311,-0.47653799019607795,1002.0
2017-07-04 06:00:00,8,11.92,13.03,-2.29472785485592,-2.45273529411765,602.4
2017-07-04 07:00:00,9,11.92,11.53,-1.49962860192102,-1.5501838235294099,160.6
2017-07-04 08:00:00,10,11.92,11.57,-0.842125933831377,-0.9427414215686271,389.4
2017-07-04 09:00:00,11,11.92,11.89,-1.9228687299893301,-2.2793443627450998,631.4
2017-07-04 10:00:00,12,11.92,10.77,-1.3620320170757698,-1.48243504901961,-13.82
2017-07-04 11:00:00,13,11.92,11.45,-0.8691227321238001,-1.1172806372548998,522.1
2017-07-04 12:00:00,14,11.92,11.46,-0.143692636072572,-0.23425,238.6
2017-07-04 13:00:00,15,11.92,10.94,13.838036286019198,13.8483088235294,252.2
2017-07-04 14:00:00,16,11.92,11.02,30.018697972251896,30.119497549019602,421.7
2017-07-04 15:00:00,17,11.92,11.33,32.962219850587,33.10503676470589,593.2
2017-07-04 16:00:00,18,11.92,10.58,45.650715048025596,45.82802696078429,349.5
2017-07-04 17:00:00,19,11.92,11.11,113.29946638207,114.139460784314,726.0
2017-07-04 18:00:00,20,11.92,12.68,149.179082177161,149.621446078431,1458.0
2017-07-04 19:00:00,21,11.92,13.73,355.138527214514,262.957107843137,2330.0
2017-07-04 20:00:00,22,11.93,16.75,327.706296691569,157.774264705882,4203.0
2017-07-04 21:00:00,23,11.92,15.53,103.110352187834,80.0928308823529,1964.0
2017-07-04 22:00:00,24,11.92,12.87,38.744759871931706,29.396078431372498,708.4
2017-07-04 23:00:00,25,11.92,11.2,-0.8255795090715051,-1.13335661764706,326.1
2017-07-05 00:00:00,26,11.92,10.86,-0.7019167556029878,-1.04379044117647,170.2
2017-07-05 01:00:00,27,11.92,10.96,-0.9675304162219849,-1.25966789215686,168.9
2017-07-05 02:00:00,28,11.92,10.32,-1.06245464247599,-1.15632230392157,-119.5
2017-07-05 03:00:00,29,11.92,9.58,-1.2078890074706499,-1.2619644607843101,-283.6
2017-07-05 04:00:00,30,11.91,9.24,-1.1086104589114198,-1.2700024509803898,-371.3
2017-07-05 05:00:00,31,11.91,8.75,-1.00846104589114,-1.33315808823529,-449.4
2017-07-05 06:00:00,32,11.91,8.41,-0.902215581643543,-1.26426102941176,-457.1
2017-07-05 07:00:00,33,11.91,8.49,-1.59629455709712,-1.89811397058823,-378.2
2017-07-05 08:00:00,34,11.91,8.03,-1.54491355389541,-1.7649129901960803,-489.3
2017-07-05 09:00:00,35,11.92,7.8839999999999995,-1.38032017075774,-1.62367401960784,-459.8
2017-07-05 10:00:00,36,11.92,8.08,-1.32806830309498,-1.3354546568627501,-517.3
2017-07-05 11:00:00,37,11.91,8.09,-0.222070437566702,-0.266401960784314,-641.7
2017-07-05 12:00:00,38,11.91,8.86,-0.33528281750266803,-0.5063933823529411,-453.8
2017-07-05 13:00:00,39,11.91,9.52,18.253319103521896,18.2117892156863,-230.8
2017-07-05 14:00:00,40,11.92,9.75,51.920939167556,52.3847303921569,-158.3
2017-07-05 15:00:00,41,11.92,10.75,71.3237993596585,71.985943627451,358.8
2017-07-05 16:00:00,42,11.92,11.7,66.19440768409821,66.76125,449.4
2017-07-05 17:00:00,43,11.92,11.66,82.7321237993597,83.4573039215686,494.5
2017-07-05 18:00:00,44,11.92,11.98,71.49797225186771,72.18115196078429,519.7
2017-07-05 19:00:00,45,11.92,12.36,63.512145144076904,63.97091911764711,719.9
2017-07-05 20:00:00,46,11.92,12.52,61.004055496264705,61.50210784313721,509.7
2017-07-05 21:00:00,47,11.92,12.26,33.3454002134472,33.5643504901961,26.61
2017-07-05 22:00:00,48,11.92,11.91,3.8048068303095,3.7330723039215696,473.8
2017-07-05 23:00:00,49,11.92,11.61,-0.720204909284952,-0.9289620098039209,566.9
2017-07-06 00:00:00,50,11.92,11.81,-0.18375240128068301,-0.265253676470588,509.8
2017-07-06 01:00:00,51,11.92,11.57,-1.03719957310566,-1.16091544117647,304.9
2017-07-06 02:00:00,52,11.92,11.41,-0.396243329775881,-0.48113112745097997,335.9
2017-07-06 03:00:00,53,11.92,10.9,-0.08795731056563501,-0.11253186274509801,113.9
2017-07-06 04:00:00,54,11.92,11.41,-0.613088580576307,-0.74868137254902,332.2
2017-07-06 05:00:00,55,11.92,11.14,-0.5059722518676629,-0.601700980392157,93.6
2017-07-06 06:00:00,56,11.92,11.26,-0.0609605122732124,-0.0654522058823529,201.7
2017-07-06 07:00:00,57,11.92,11.61,-0.6853703308431159,-0.6958602941176469,400.2
2017-07-06 08:00:00,58,11.92,10.31,-2.25118463180363,-2.31034803921569,-8.62
2017-07-06 09:00:00,59,11.92,9.74,-0.15240128068303102,-0.36745098039215707,-292.3
2017-07-06 10:00:00,60,11.92,10.78,0.19681536819637102,0.0711936274509804,199.2
2017-07-06 11:00:00,61,11.92,11.33,-1.00410672358591,-1.05986642156863,306.8
2017-07-06 12:00:00,62,11.92,10.28,-1.0380704375667,-1.22292279411765,-102.3
2017-07-06 13:00:00,63,11.91,9.18,39.241152614727895,30.211360294117604,-525.9
2017-07-06 14:00:00,64,11.92,10.73,134.809818569904,121.258823529412,217.6
2017-07-06 15:00:00,65,11.92,13.8,260.649733191035,99.2117647058823,1866.0
2017-07-06 16:00:00,66,11.92,16.42,412.702668089648,143.994852941176,2990.0
2017-07-06 17:00:00,67,11.92,18.83,434.909711846318,256.06740196078397,4349.0
2017-07-06 18:00:00,68,11.93,19.14,362.62796157950896,265.712990196078,3797.0
2017-07-06 19:00:00,69,11.93,19.81,324.83244397011697,220.24093137254903,3702.0
2017-07-06 20:00:00,70,11.92,19.4,139.251227321238,139.861029411765,2319.0
2017-07-06 21:00:00,71,11.93,17.81,78.46488794023479,78.5885784313725,496.0
2017-07-06 22:00:00,72,11.93,16.53,17.156029882604102,17.0060906862745,325.2
2017-07-06 23:00:00,73,11.93,15.82,-0.683628601921025,-0.8646580882352941,573.2
2017-07-07 00:00:00,74,11.93,15.75,-0.6226680896478121,-0.7750919117647059,481.6
2017-07-07 01:00:00,75,11.93,15.8,-0.15065955176093898,-0.28018137254902004,551.2
2017-07-07 02:00:00,76,11.93,16.24,-0.373600853788687,-0.5109865196078429,787.3
2017-07-07 03:00:00,77,11.93,16.01,-1.1208025613660602,-1.27229901960784,673.1
2017-07-07 04:00:00,78,11.92,15.33,-1.02239487726788,-1.08857352941176,530.0
2017-07-07 05:00:00,79,11.92,14.27,-1.3698697972251899,-1.1988088235294099,170.2
2017-07-07 06:00:00,80,11.92,13.63,-1.6110992529349,-1.59267034313725,91.9
2017-07-07 07:00:00,81,11.92,12.87,-0.708883671291355,-0.8405441176470592,-111.1
2017-07-07 08:00:00,82,11.92,13.01,-0.7036584845250801,-0.7762401960784309,-5.992999999999999
2017-07-07 09:00:00,83,11.92,13.25,0.145434364994664,0.00459313725490196,45.73
2017-07-07 10:00:00,84,11.92,13.83,-0.6714364994663821,-0.804947303921568,299.7
2017-07-07 11:00:00,85,11.92,13.05,-0.557353255069371,-0.716529411764706,32.48
2017-07-07 12:00:00,86,11.92,13.05,0.12975880469583803,-0.0172242647058823,62.85
2017-07-07 13:00:00,87,11.92,13.46,34.555901814301,34.1844240196078,189.0
2017-07-07 14:00:00,88,11.93,15.64,122.182283884739,111.039093137255,1337.0
2017-07-07 15:00:00,89,11.93,16.61,176.785485592316,145.717279411765,1481.0
2017-07-07 16:00:00,90,11.93,18.55,461.122732123799,96.91519607843142,2345.0
2017-07-07 17:00:00,91,11.93,21.19,520.7769477054429,70.6654166666667,3651.0
2017-07-07 18:00:00,92,11.93,23.74,513.287513340448,64.7058210784314,5321.0
2017-07-07 19:00:00,93,11.94,25.02,445.70843116328695,60.42272058823529,5303.0
2017-07-07 20:00:00,94,11.93,25.15,322.82945570971197,54.00381127450979,4304.0
2017-07-07 21:00:00,95,11.93,24.5,159.97780149413,41.4300980392157,3068.0
2017-07-07 22:00:00,96,11.93,21.35,12.1746851654216,10.1278676470588,1078.0
2017-07-07 23:00:00,97,11.93,18.55,-2.04304802561366,-2.23915441176471,520.8
2017-07-08 00:00:00,98,11.93,17.98,-0.953596584845251,-1.07709068627451,253.9
2017-07-08 01:00:00,99,11.93,17.79,-1.39164140875133,-1.48817647058824,257.4
2017-07-08 02:00:00,100,11.92,16.86,-1.39164140875133,-1.44454166666667,99.9
2017-07-08 03:00:00,101,11.93,16.08,-0.955338313767343,-1.1540257352941201,-83.7
2017-07-08 04:00:00,102,11.93,15.99,-0.6557609391675561,-0.8715477941176469,-55.32
2017-07-08 05:00:00,103,11.93,15.44,-1.33155176093917,-1.40320343137255,-148.4
2017-07-08 06:00:00,104,11.93,14.92,-0.7663607257203839,-0.9461862745098041,-299.0
2017-07-08 07:00:00,105,11.92,14.71,-0.775940234791889,-1.0874252450980402,-277.8
2017-07-08 08:00:00,106,11.92,14.32,-1.8558121664887899,-2.06806004901961,-298.8
2017-07-08 09:00:00,107,11.92,13.47,-0.6104759871931701,-0.519024509803921,-503.4
2017-07-08 10:00:00,108,11.92,13.88,-0.6531483457844179,-0.9105894607843141,-377.2
2017-07-08 11:00:00,109,11.92,14.04,-0.17939807897545398,-0.358264705882353,-334.3
2017-07-08 12:00:00,110,11.92,14.09,-0.43107790821771597,-0.583328431372549,-303.3
2017-07-08 13:00:00,111,11.92,13.09,19.045805763073602,19.084485294117602,-497.6
2017-07-08 14:00:00,112,11.92,14.04,82.4708644610459,83.14726715686271,-108.3
2017-07-08 15:00:00,113,11.93,15.16,117.479615795091,118.388112745098,208.0
2017-07-08 16:00:00,114,11.93,16.73,287.12401280682997,249.637009803922,534.9
2017-07-08 17:00:00,115,11.93,20.1,267.616648879402,255.148774509804,2246.0
2017-07-08 18:00:00,116,11.93,20.2,147.872785485592,149.047303921569,1653.0
2017-07-08 19:00:00,117,11.93,19.66,150.659551760939,151.918014705882,1154.0
2017-07-08 20:00:00,118,11.93,19.2,136.377374599787,137.105147058824,597.3
2017-07-08 21:00:00,119,11.93,19.45,115.824973319104,102.197303921569,562.5
2017-07-08 22:00:00,120,11.93,18.79,17.6001707577375,14.962144607843099,631.4
2017-07-08 23:00:00,121,11.93,16.93,-1.64593383137673,-1.756875,528.6
2017-07-09 00:00:00,122,11.93,16.32,-0.7306552828175029,-0.9875245098039208,165.4
2017-07-09 01:00:00,123,11.93,15.9,-0.952725720384205,-1.13794975490196,164.7
2017-07-09 02:00:00,124,11.93,15.66,-0.812516542155817,-1.02541789215686,175.3
2017-07-09 03:00:00,125,11.92,14.74,-1.41689647812167,-1.56281495098039,8.17
2017-07-09 04:00:00,126,11.92,14.19,-0.5974130202774809,-0.613183823529412,-48.51
2017-07-09 05:00:00,127,11.92,13.85,-1.46827748132337,-1.48243504901961,-23.74
2017-07-09 06:00:00,128,11.92,12.95,-0.9640469583778021,-1.1080943627451,-164.4
2017-07-09 07:00:00,129,11.92,12.75,-0.727171824973319,-0.9484828431372551,-103.5
2017-07-09 08:00:00,130,11.92,12.65,-0.9953980789754541,-1.08053553921569,9.69
2017-07-09 09:00:00,131,11.92,12.33,-1.0589711846318,-1.20340196078431,-107.2
2017-07-09 10:00:00,132,11.92,11.71,-0.852576307363928,-0.9657071078431371,-236.2
2017-07-09 11:00:00,133,11.92,11.88,-0.640956243329776,-0.919775735294117,-92.0
2017-07-09 12:00:00,134,11.92,11.52,-0.543419423692636,-0.59825612745098,-273.8
2017-07-09 13:00:00,135,11.92,10.93,40.172977588047,40.5114705882353,-323.9
2017-07-09 14:00:00,136,11.92,12.37,156.233084311633,118.732598039216,304.9
2017-07-09 15:00:00,137,11.93,16.05,302.799573105656,201.638725490196,2256.0
2017-07-09 16:00:00,138,11.93,18.9,316.21088580576304,232.527573529412,3520.0
2017-07-09 17:00:00,139,11.93,20.62,449.27897545357496,270.650612745098,4386.0
2017-07-09 18:00:00,140,11.93,21.86,415.22817502668096,270.191299019608,4780.0
2017-07-09 19:00:00,141,11.93,22.3,373.426680896478,227.245465686274,4397.0
2017-07-09 20:00:00,142,11.93,21.95,252.637780149413,172.24264705882402,3304.0
2017-07-09 21:00:00,143,11.93,20.07,128.626680896478,106.905269607843,1553.0
2017-07-09 22:00:00,144,11.93,18.45,31.368537886873003,27.754031862745105,948.0
2017-07-09 23:00:00,145,11.92,15.91,-1.94376947705443,-2.10595343137255,726.6
2017-07-10 00:00:00,146,11.93,15.39,-0.9248580576307371,-1.2298125,436.3
2017-07-10 01:00:00,147,11.92,14.34,-2.16322732123799,-2.3321654411764703,233.6
2017-07-10 02:00:00,148,11.92,13.34,-1.2026638207043798,-1.21603308823529,47.37
2017-07-10 03:00:00,149,11.92,12.78,-1.30020064034152,-1.61793259803922,17.88
2017-07-10 04:00:00,150,11.92,11.96,-1.11383564567769,-1.5892254901960803,-215.6
2017-07-10 05:00:00,151,11.92,11.63,-1.12951120597652,-1.6133394607843101,-245.1
2017-07-10 06:00:00,152,11.92,11.07,-0.863897545357524,-1.1873259803921599,-345.2
2017-07-10 07:00:00,153,11.92,11.13,-1.1930843116328702,-1.53640441176471,-184.9
2017-07-10 08:00:00,154,11.92,10.62,-1.2044055496264698,-1.28722671568627,-353.6
2017-07-10 09:00:00,155,11.92,9.91,-1.06593810032017,-1.20684681372549,-464.9
2017-07-10 10:00:00,156,11.92,10.49,-0.32831590181430104,-0.502948529411765,-185.9
2017-07-10 11:00:00,157,11.92,10.35,-1.39773745997866,-1.47554534313725,-210.2
2017-07-10 12:00:00,158,11.92,9.42,0.30306083244397,0.31348161764705895,-583.3
2017-07-10 13:00:00,159,11.92,10.13,23.008239060832402,23.183860294117604,-512.0
2017-07-10 14:00:00,160,11.92,10.99,62.946083244397,63.4427083333333,-222.0
2017-07-10 15:00:00,161,11.92,12.7,178.353041622199,171.094362745098,931.0
2017-07-10 16:00:00,162,11.93,15.07,295.135965848453,254.804289215686,3064.0
2017-07-10 17:00:00,163,11.93,16.85,302.277054429029,196.586274509804,3253.0
2017-07-10 18:00:00,164,11.93,18.85,452.152828175027,174.30955882352902,4694.0
2017-07-10 19:00:00,165,11.93,20.44,399.20426894343694,132.971323529412,5481.0
2017-07-10 20:00:00,166,11.93,20.71,281.550480256137,107.59424019607799,5046.0
2017-07-10 21:00:00,167,11.93,20.07,164.767556029883,86.87919117647058,3826.0
2017-07-10 22:00:00,168,11.93,18.8,35.670608324439705,25.962708333333303,2869.0
2017-07-10 23:00:00,169,11.93,16.33,-2.34697972251868,-2.49866666666667,1700.0
2017-07-11 00:00:00,170,11.93,14.99,-1.7495667022411998,-2.0473909313725502,890.0
2017-07-11 01:00:00,171,11.93,14.32,-1.1425741728922099,-1.4261691176470601,782.3
2017-07-11 02:00:00,172,11.93,13.81,-0.7289135538954109,-0.9771899509803921,731.1
2017-07-11 03:00:00,173,11.92,13.47,-0.9091824973319109,-1.22866421568627,710.9
2017-07-11 04:00:00,174,11.92,12.95,-1.33242262540021,-1.43191053921569,512.8
2017-07-11 05:00:00,175,11.92,12.25,-1.0171696905015999,-1.3193786764705902,248.1
2017-07-11 06:00:00,176,11.92,12.39,-0.844738527214515,-1.06560784313725,513.8
2017-07-11 07:00:00,177,11.92,12.53,-1.21572678762006,-1.4916213235294098,516.7
2017-07-11 08:00:00,178,11.92,11.83,-1.2409818569903999,-1.54788725490196,167.7
2017-07-11 09:00:00,179,11.92,11.43,-1.22356456776948,-1.44339338235294,112.8
2017-07-11 10:00:00,180,11.92,10.63,-1.29932977588047,-1.32626838235294,-174.1
2017-07-11 11:00:00,181,11.92,10.24,-1.36290288153682,-1.62137745098039,-180.9
2017-07-11 12:00:00,182,11.92,10.58,0.660986125933832,0.4099375,-141.9
2017-07-11 13:00:00,183,11.92,11.13,66.455667022412,28.844901960784302,-61.3
2017-07-11 14:00:00,184,11.92,14.39,230.779082177161,65.7622426470588,1291.0
2017-07-11 15:00:00,185,11.93,18.74,385.357524012807,73.2835049019608,4476.0
2017-07-11 16:00:00,186,11.93,21.67,489.77417289220904,79.4268259803921,7064.0
2017-07-11 17:00:00,187,11.93,23.65,530.704802561366,87.78633578431369,7999.0
2017-07-11 18:00:00,188,11.93,25.06,542.200213447172,67.5650490196078,7999.0
2017-07-11 19:00:00,189,11.94,25.93,475.92742796157995,60.28492647058821,7490.0
2017-07-11 20:00:00,190,11.93,25.24,364.805122732124,51.7761397058824,4750.0
2017-07-11 21:00:00,191,11.93,24.29,194.638207043757,43.5659068627451,2314.0
2017-07-11 22:00:00,192,11.93,21.8,39.0234364994664,15.2606985294118,821.0
2017-07-11 23:00:00,193,11.93,19.05,-2.32782070437567,-2.8397071078431404,597.6
2017-07-12 00:00:00,194,11.93,18.41,-0.783778014941302,-1.1678051470588202,186.2
2017-07-12 01:00:00,195,11.93,18.29,-1.00323585912487,-1.29181985294118,126.3
2017-07-12 02:00:00,196,11.93,17.68,-1.3820618996798302,-1.7132401960784298,-67.78
2017-07-12 03:00:00,197,11.92,16.82,-1.3768367129135501,-1.59496691176471,-185.1
2017-07-12 04:00:00,198,11.93,15.99,-1.15128281750267,-1.30789583333333,-139.1
2017-07-12 05:00:00,199,11.93,15.39,-1.4160256136606202,-1.44454166666667,-124.8
2017-07-12 06:00:00,200,11.93,14.75,-0.863026680896478,-1.05756985294118,-273.3
2017-07-12 07:00:00,201,11.92,14.51,-1.2183393810032,-1.40320343137255,-235.3
2017-07-12 08:00:00,202,11.92,13.2,-1.12864034151548,-1.37105147058823,-580.2
2017-07-12 09:00:00,203,11.92,13.13,-0.567803628601921,-0.8566200980392159,-563.4
2017-07-12 10:00:00,204,11.92,13.29,-0.560836712913554,-0.699305147058823,-420.6
2017-07-12 11:00:00,205,11.92,12.17,-1.6241622198505903,-1.84069975490196,-578.3
2017-07-12 12:00:00,206,11.92,10.92,-0.34050800426894395,-0.368599264705882,-755.2
2017-07-12 13:00:00,207,11.92,10.64,19.8034578441836,19.8423529411765,-701.2
2017-07-12 14:00:00,208,11.92,11.5,128.53959445037398,69.98792892156861,-538.1
2017-07-12 15:00:00,209,11.93,15.87,353.222625400214,118.617769607843,900.0
2017-07-12 16:00:00,210,11.93,18.19,421.06296691568804,158.692892156863,1560.0
2017-07-12 17:00:00,211,11.93,18.5,503.969263607257,227.47512254902,1645.0
2017-07-12 18:00:00,212,11.93,18.84,467.044610458911,240.450735294118,1946.0
2017-07-12 19:00:00,213,11.93,18.37,334.23778014941297,264.220220588235,1518.0
2017-07-12 20:00:00,214,11.93,17.43,219.109498399146,204.96875,880.0
2017-07-12 21:00:00,215,11.93,16.31,110.077267876201,109.316666666667,388.3
2017-07-12 22:00:00,216,11.92,13.5,6.2371312700106705,6.2753737745097995,210.6
2017-07-12 23:00:00,217,11.93,14.04,-0.495521878335112,-0.804947303921568,535.1
2017-07-13 00:00:00,218,11.92,14.02,-1.12254429028815,-1.3010061274509799,158.7
2017-07-13 01:00:00,219,11.93,13.55,-0.723688367129136,-0.989821078431372,-35.41
2017-07-13 02:00:00,220,11.92,14.02,-0.37272998932764095,-0.623518382352941,339.7
2017-07-13 03:00:00,221,11.92,13.62,-1.51356243329776,-1.8039546568627398,158.8
2017-07-13 04:00:00,222,11.92,12.61,-0.8325464247598721,-1.0414938725490201,-146.2
2017-07-13 05:00:00,223,11.92,12.79,-0.803807897545358,-1.03690073529412,-12.15
2017-07-13 06:00:00,224,11.92,12.17,-1.34113127001067,-1.4077965686274498,-193.0
2017-07-13 07:00:00,225,11.92,11.25,-1.3097801494130201,-1.5742977941176497,-387.2
2017-07-13 08:00:00,226,11.92,11.48,0.11059978655282801,0.00459313725490196,-336.4
2017-07-13 09:00:00,227,11.92,12.48,0.5834791889007471,0.540841911764706,112.6
2017-07-13 10:00:00,228,11.92,13.14,-0.0914407684098186,-0.19406004901960802,325.7
2017-07-13 11:00:00,229,11.92,13.28,-0.526002134471718,-0.8221715686274509,383.6
2017-07-13 12:00:00,230,11.92,13.13,-0.581737459978655,-0.8015024509803921,259.3
2017-07-13 13:00:00,231,11.92,11.54,5.9488751334044805,5.9504093137254905,-152.5
2017-07-13 14:00:00,232,11.92,11.59,32.108772678762,32.3586519607843,-69.09
2017-07-13 15:00:00,233,11.92,12.47,174.25997865528302,162.367401960784,320.5
2017-07-13 16:00:00,234,11.93,16.79,538.803842049093,337.595588235294,2709.0
2017-07-13 17:00:00,235,11.93,19.08,385.009178228389,318.993382352941,4065.0
2017-07-13 18:00:00,236,11.93,19.28,235.56883671291402,229.54203431372503,4877.0
2017-07-13 19:00:00,237,11.93,18.04,194.202774813234,194.404534313725,3728.0
2017-07-13 20:00:00,238,11.93,17.46,87.957310565635,88.6245833333333,2739.0
2017-07-13 21:00:00,239,11.93,16.75,37.3339594450374,37.571862745098,2129.0
2017-07-13 22:00:00,240,11.93,16.2,8.351590181430101,8.410034313725491,2121.0
2017-07-13 23:00:00,241,11.93,15.75,-0.38143863393809996,-0.46735171568627404,2221.0
2017-07-14 00:00:00,242,11.93,14.43,-0.698433297758805,-0.802650735294117,1383.0
2017-07-14 01:00:00,243,11.92,14.03,-0.6888537886873001,-0.806095588235294,1277.0
2017-07-14 02:00:00,244,11.92,13.85,-0.47897545357524,-0.705046568627451,1301.0
2017-07-14 03:00:00,245,11.92,13.59,-0.48071718249733203,-0.7532745098039209,1162.0
2017-07-14 04:00:00,246,11.92,13.4,-0.620055496264675,-0.802650735294117,1062.0
2017-07-14 05:00:00,247,11.92,13.18,-0.8316755602988259,-1.05527328431373,922.0
2017-07-14 06:00:00,248,11.92,12.89,-0.608734258271078,-0.7463848039215691,785.4
2017-07-14 07:00:00,249,11.92,12.41,-0.7097545357524009,-0.7808333333333329,533.1
2017-07-14 08:00:00,250,11.92,12.34,-0.664469583778015,-0.830209558823529,582.4
2017-07-14 09:00:00,251,11.92,12.03,-0.5974130202774809,-0.9255171568627449,562.8
2017-07-14 10:00:00,252,11.92,11.64,-1.23053148345784,-1.27689215686275,370.4
2017-07-14 11:00:00,253,11.92,10.72,-1.16957097118463,-1.3618651960784298,118.7
2017-07-14 12:00:00,254,11.92,10.16,-0.0836029882604056,-0.0769350490196078,-74.06
2017-07-14 13:00:00,255,11.92,10.63,62.6586979722519,57.012316176470605,178.0
2017-07-14 14:00:00,256,11.92,13.75,140.557524012807,124.818504901961,2009.0
2017-07-14 15:00:00,257,11.92,13.83,202.998505869797,202.78700980392202,1693.0
2017-07-14 16:00:00,258,11.92,13.96,268.835859124867,246.766299019608,1702.0
2017-07-14 17:00:00,259,11.93,15.56,482.023479188901,249.292524509804,2754.0
2017-07-14 18:00:00,260,11.93,17.91,470.26680896478103,213.006740196078,4396.0
2017-07-14 19:00:00,261,11.93,18.89,392.150266808965,194.978676470588,4555.0
2017-07-14 20:00:00,262,11.93,19.51,290.52038420490896,133.545465686275,4850.0
2017-07-14 21:00:00,263,11.93,18.86,177.133831376734,74.17916666666659,3505.0
2017-07-14 22:00:00,264,11.92,16.77,39.7636712913554,26.5138848039216,1865.0
2017-07-14 23:00:00,265,11.92,13.36,-1.37857844183565,-1.4376519607843101,695.2
2017-07-15 00:00:00,266,11.92,12.51,-0.658373532550694,-0.831357843137255,202.1
2017-07-15 01:00:00,267,11.92,12.35,-0.42498185699039503,-0.5477316176470589,134.6
2017-07-15 02:00:00,268,11.92,12.18,-0.19071931696904998,-0.45701715686274497,33.91
2017-07-15 03:00:00,269,11.92,12.51,-0.627022411953042,-0.7383468137254899,39.55
2017-07-15 04:00:00,270,11.92,12.19,-1.4308303094983998,-1.5731495098039199,-66.2
2017-07-15 05:00:00,271,11.92,11.49,-1.3376478121664899,-1.2470367647058798,-388.2
2017-07-15 06:00:00,272,11.92,11.95,-0.320478121664888,-0.291664215686274,-286.8
2017-07-15 07:00:00,273,11.91,8.92,-1.4621814300960498,-1.9325625,-795.2
2017-07-15 08:00:00,274,11.91,4.757,-0.36837566702241203,-0.635001225490196,-987.0
2017-07-15 09:00:00,275,11.91,4.268,-0.00609605122732124,-0.3904166666666671,-1024.0
2017-07-15 10:00:00,276,11.91,4.454,0.446753468516542,0.451275735294118,-1022.0
2017-07-15 11:00:00,277,11.91,5.332000000000001,0.101891141942369,0.48916911764705895,-960.0
2017-07-15 12:00:00,278,11.91,5.042,-0.28825613660619004,-0.43290318627451,-956.0
2017-07-15 13:00:00,279,11.91,4.31,11.974386339381,12.0455024509804,-1125.0
2017-07-15 14:00:00,280,11.91,6.313,147.437353255069,122.177450980392,-935.0
2017-07-15 15:00:00,281,11.92,9.76,262.565635005336,193.71556372549,-213.3
2017-07-15 16:00:00,282,11.92,11.31,343.207684098186,211.28431372549,97.7
2017-07-15 17:00:00,283,11.92,12.7,424.285165421558,202.78700980392202,415.3
2017-07-15 18:00:00,284,11.93,14.32,454.591248665955,212.77708333333302,1369.0
2017-07-15 19:00:00,285,11.92,14.14,307.153895410886,233.675857843137,1825.0
2017-07-15 20:00:00,286,11.92,13.6,206.569050160085,190.615196078431,883.0
2017-07-15 21:00:00,287,11.92,12.99,107.02924226254,89.78435049019609,118.1
2017-07-15 22:00:00,288,11.91,10.85,43.64772678762011,39.46653186274511,-600.3
2017-07-15 23:00:00,289,11.91,7.32,-1.04416648879402,-1.0679044117647098,-1108.0
2017-07-16 00:00:00,290,11.92,7.0329999999999995,-0.66969477054429,-0.850878676470588,-1272.0
2017-07-16 01:00:00,291,11.92,7.642,-0.40146851654215604,-0.5178762254901961,-1236.0
2017-07-16 02:00:00,292,11.92,7.401,-1.1939551760939198,-1.20569852941176,-1236.0
2017-07-16 03:00:00,293,11.91,6.808,-0.5556115261472789,-0.699305147058823,-1312.0
2017-07-16 04:00:00,294,11.92,7.8,-0.0043543223052294605,-0.0344485294117647,-1073.0
2017-07-16 05:00:00,295,11.92,7.6370000000000005,-1.27320384204909,-1.22636764705882,-1122.0
2017-07-16 06:00:00,296,11.91,6.85,-0.675790821771612,-0.809540441176471,-1386.0
2017-07-16 07:00:00,297,11.91,7.042000000000001,-0.35008751334044796,-0.354819852941176,-1263.0
2017-07-16 08:00:00,298,11.92,7.444,-0.62528068303095,-0.7211225490196079,-1154.0
2017-07-16 09:00:00,299,11.92,7.477,-0.664469583778015,-0.750977941176471,-1025.0
2017-07-16 10:00:00,300,11.92,7.499,-0.39014727854855896,-0.512134803921569,-964.0
2017-07-16 11:00:00,301,11.92,7.045,-1.98034578441836,-2.1610710784313705,-858.0
2017-07-16 12:00:00,302,11.91,5.685,-0.169818569903949,-0.273291666666667,-1030.0
2017-07-16 13:00:00,303,11.91,5.785,33.7459978655283,34.104044117647,-895.0
2017-07-16 14:00:00,304,11.92,7.7,88.2185699039488,88.9231372549019,-492.8
2017-07-16 15:00:00,305,11.92,9.73,348.171611526147,132.626838235294,15.61
2017-07-16 16:00:00,306,11.92,12.84,468.437993596585,110.924264705882,1057.0
2017-07-16 17:00:00,307,11.93,14.59,561.881750266809,100.589705882353,1552.0
2017-07-16 18:00:00,308,11.93,16.22,554.30522945571,96.2262254901961,2385.0
2017-07-16 19:00:00,309,11.93,15.95,485.855282817503,77.03839460784309,1683.0
2017-07-16 20:00:00,310,11.93,14.72,379.871077908218,55.680306372549,565.5
2017-07-16 21:00:00,311,11.92,14.03,217.977374599787,40.4655392156863,120.6
